meme_id,image_path,blip_caption
210258,training/memes/210258.png,"a baby yoda is shown with the caption of a meme saying, please save me"
210259,training/memes/210259.jpeg,a woman is talking to a child who is sitting down
210260,training/memes/210260.jpeg,a man holding a cell phone in his right hand and a cell phone in his left hand
210261,training/memes/210261.png,two birds standing on top of a pile of rocks next to each other
210262,training/memes/210262.jpeg,a woman and a man are smiling at each other
210263,training/memes/210263.jpeg,a picture of a woman in a spider - man suit and a man in a suit
210264,training/memes/210264.jpeg,there is a man walking across a brick walkway with a sign
210265,training/memes/210265.jpeg,boys will be boys - boys will be boys
210266,training/memes/210266.jpeg,someone is holding a ticket and a ticket in their hand
210267,training/memes/210267.jpeg,a group of photos of a man with different facial expressions
210268,training/memes/210268.jpeg,they are standing in a room with a tv and a man on a scale
210269,training/memes/210269.jpeg,a cartoon drawing of a man with a beard and a woman with a knife
210270,training/memes/210270.jpeg,anime memes of a girl and boy with a caption of what girls think boys want
210271,training/memes/210271.jpeg,a black and white photo of a group of men on a beach
210272,training/memes/210272.png,a cartoon drawing of a man and woman with a beard
210273,training/memes/210273.png,someone is holding a box of tampax on their hand
210274,training/memes/210274.jpeg,arafed woman sitting on a bench with a map and a glass of water
210275,training/memes/210275.jpeg,boys will be boys nope boys will be mad about their actions
210276,training/memes/210276.jpeg,there are four pictures of a man and a woman on the beach
210277,training/memes/210277.jpeg,there are three kittens that are standing up against a wall
210278,training/memes/210278.jpeg,a close up of a person on a laptop with a woman on a phone
210279,training/memes/210279.jpeg,a picture of a man and a boy with a caption of a picture of a child and
210280,training/memes/210280.jpeg,araf grader hugs a girl just had sex
210281,training/memes/210281.jpeg,a picture of a cartoon picture of a woman with a robot and a man with a hat
210282,training/memes/210282.jpeg,a cartoon picture of a woman and a man with guns
210283,training/memes/210283.jpeg,a close up of a child holding a teddy bear on a white background
210284,training/memes/210284.jpeg,a woman standing in a kitchen with her hands on her hips
210285,training/memes/210285.jpeg,a woman and man are arguing over a joke on a laptop
210286,training/memes/210286.jpeg,they are in the kitchen together and the woman is kissing the man
210287,training/memes/210287.jpeg,a close up of a person sleeping in bed with a book
210288,training/memes/210288.jpeg,arafed image of a couple of people standing on a baseball field
210289,training/memes/210289.jpeg,a cartoon drawing of a man with a beard and a woman with a beard
210290,training/memes/210290.jpeg,two women talking to each other about their own feelings
210291,training/memes/210291.jpeg,a cartoon of a man looking at himself in the mirror
210292,training/memes/210292.png,a man in a hat holding a sword with the words me call me sexist nahm sex
210293,training/memes/210293.jpeg,araff skeleton sitting on a bench with a sign that says waiting for wife in fabric shop
210294,training/memes/210294.jpeg,a close up of a pile of clothes on a floor near a tv
210295,training/memes/210295.jpeg,a couple of men standing next to each other on a street
210296,training/memes/210296.jpeg,a woman in a dress and a basket of clothes
210297,training/memes/210297.jpeg,a cartoon picture of a woman trying to get new clothes
210298,training/memes/210298.png,there is a black and white photo of a man hanging out clothes on a line
210299,training/memes/210299.jpeg,araffes mom you never wear the clothes i buy you the clothes
210300,training/memes/210300.jpeg,a picture of a man in a colorful sweater walking down a runway
210301,training/memes/210301.jpeg,woman in black dress and hat with caption saying if you don't cook for your man
210302,training/memes/210302.jpeg,a couple of people cooking in a kitchen with a caption saying honey did i ever tell you
210303,training/memes/210303.jpeg,woman in kitchen with a thermometer and a man in aprons
210304,training/memes/210304.jpeg,someone is holding a pot in front of a refrigerator with a lid
210305,training/memes/210305.jpeg,arafed man standing in a kitchen with a lot of food on the counter
210306,training/memes/210306.jpeg,there are many different pictures of a woman in a kitchen
210307,training/memes/210307.jpeg,a close up of a baby yodah with a caption that reads when your husband works
210308,training/memes/210308.jpeg,there are some food in a pot on the stove
210309,training/memes/210309.jpeg,a man in a white shirt is sitting at a table with a knife
210310,training/memes/210310.jpeg,a close up of a stove top with a pan and a pan on it
210311,training/memes/210311.jpeg,a cartoon of a man and woman sitting at a table with wine glasses
210312,training/memes/210312.png,a close up of a baby yoda holding a spatula in its hand
210313,training/memes/210313.jpeg,they should have to do something to clean the kitchen for us
210314,training/memes/210314.jpeg,a woman serving a man a plate of food at a restaurant
210315,training/memes/210315.jpeg,arafed man in a kitchen with a dishwasher and a dishwasher
210316,training/memes/210316.jpeg,"a close up of a child in a car seat with a caption saying, me when my"
210317,training/memes/210317.jpeg,woman preparing food in kitchen with text that reads dear future wife p i deactivate your f
210318,training/memes/210318.jpeg,there is a man standing in a field with a basket of food
210319,training/memes/210319.jpeg,arafed man with a guitar and a quote on it
210320,training/memes/210320.jpeg,a cartoon drawing of a woman with different facial expressions
210321,training/memes/210321.jpeg,"cartoon of a woman with a mickey mouse ears and a caption that reads, roses are red"
210322,training/memes/210322.jpeg,"a man holding a large rock in his hands with a caption that reads, 8 year old"
210323,training/memes/210323.jpeg,a close up of a frog sitting on a rock near a body of water
210324,training/memes/210324.jpeg,there are two pictures of a man in a suit and tie
210325,training/memes/210325.jpeg,a cartoon of a woman and a woman with different types of breasts
210326,training/memes/210326.jpeg,a close up of a person holding a finger up to a tweet
210327,training/memes/210327.jpeg,they are in bed with a red light on their forehead
210328,training/memes/210328.jpeg,a man sitting down talking to another man about his job
210329,training/memes/210329.jpeg,arafed man and woman laying in bed with a pillow and a pillow
210330,training/memes/210330.jpeg,a cartoon cat sitting on a bench with a caption of a woman in the background
210331,training/memes/210331.jpeg,there is a woman leaning on a pillar with a quote on it
210332,training/memes/210332.jpeg,there is a woman in a bathtub with a heart shaped tub
210333,training/memes/210333.jpeg,a man in a black shirt and yellow gloves holding a bucket of food
210334,training/memes/210334.jpeg,jesus stop projecting the french flag on that girl she doesn't want to be french jesus st
210335,training/memes/210335.jpeg,a dragon with a light saber and a man on it is in the snow
210336,training/memes/210336.jpeg,arafed image of a man falling off a skateboard on a sidewalk
210337,training/memes/210337.jpeg,there is no such thing reverse racism or reverse discrimination
210338,training/memes/210338.jpeg,a cartoon picture of a man in a suit and tie with a sign that says you know what
210339,training/memes/210339.png,there is a man that is talking to someone on the phone
210340,training/memes/210340.jpeg,a poster with a picture of a brain and a person with a brain on it
210341,training/memes/210341.jpeg,a woman in a mask is holding a gun with a light
210342,training/memes/210342.png,there is a bird that is standing on the grass with a caption
